"tanggal,water_level"
"2019-03-05,1250"
"2019-03-05,1230"
"2019-03-05,1220"
"2019-03-05,1240"
"2019-03-05,1240"
"2019-03-05,1240"
"2019-03-05,1220"
"2019-03-05,1210"
"2019-03-05,1210"
"2019-03-05,1210"
"2019-03-05,1220"
"2019-03-05,1200"
"2019-03-05,1190"
"2019-03-05,1200"
"2019-03-05,1200"
"2019-03-05,1210"
"2019-03-05,1210"
"2019-03-05,1190"
"2019-03-05,1190"
"2019-03-05,1190"
"2019-03-05,1190"
"2019-03-05,1190"
"2019-03-05,1180"
"2019-03-05,1170"
"2019-03-05,1190"
"2019-03-05,1200"
"2019-03-05,1200"
"2019-03-05,1210"
"2019-03-05,1200"
"2019-03-05,1200"
"2019-03-05,1200"
"2019-03-05,1260"
"2019-03-05,1260"
"2019-03-05,1260"
"2019-03-05,1230"
"2019-03-05,1230"
"2019-03-05,1250"
"2019-03-05,1290"
"2019-03-05,1250"
"2019-03-05,1250"
"2019-03-05,1250"
"2019-03-05,1290"
"2019-03-05,1230"
"2019-03-05,1300"
"2019-03-05,1300"
"2019-03-05,1250"
"2019-03-05,1240"
"2019-03-05,1260"
"2019-03-05,1290"
"2019-03-05,1300"
"2019-03-05,1250"
"2019-03-05,1260"
"2019-03-05,1250"
"2019-03-05,1260"
"2019-03-05,1290"
"2019-03-05,1300"
"2019-03-05,1230"
"2019-03-05,1300"
"2019-03-05,1300"
"2019-03-05,1230"
"2019-03-05,1210"
"2019-03-05,1200"
"2019-03-05,1200"
"2019-03-05,1240"
"2019-03-05,1260"
"2019-03-05,1210"
"2019-03-05,1210"
"2019-03-05,1230"
"2019-03-05,1240"
"2019-03-05,1240"
"2019-03-05,1190"
"2019-03-05,1190"
"2019-03-05,1200"
"2019-03-05,1210"
"2019-03-05,1100"
"2019-03-05,1100"
"2019-03-05,1010"
"2019-03-05,1020"
"2019-03-05,1020"
"2019-03-05,1080"
"2019-03-05,990"
"2019-03-05,990"
"2019-03-05,990"
"2019-03-05,1060"
"2019-03-05,970"
"2019-03-05,980"
"2019-03-05,980"
"2019-03-05,980"
"2019-03-05,1010"
"2019-03-05,940"
"2019-03-05,940"
"2019-03-05,940"
"2019-03-05,950"
"2019-03-05,950"
"2019-03-05,990"
"2019-03-05,920"
"2019-03-05,930"
"2019-03-05,930"
"2019-03-05,940"
"2019-03-05,940"
"2019-03-05,970"
"2019-03-05,920"
"2019-03-05,930"
"2019-03-05,930"
"2019-03-05,960"
"2019-03-05,910"
"2019-03-05,910"
"2019-03-05,920"
"2019-03-05,940"
"2019-03-05,920"
"2019-03-05,910"
"2019-03-05,910"
"2019-03-05,820"
"2019-03-05,870"
"2019-03-05,860"
"2019-03-05,910"
"2019-03-05,910"
"2019-03-05,890"
"2019-03-05,870"
"2019-03-05,910"
"2019-03-05,860"
"2019-03-05,860"
"2019-03-05,860"
"2019-03-05,890"
"2019-03-05,880"
"2019-03-05,870"
"2019-03-05,810"
"2019-03-05,860"
"2019-03-05,850"
"2019-03-05,880"
"2019-03-05,870"
"2019-03-05,870"
"2019-03-06,870"
"2019-03-06,830"
"2019-03-06,930"
"2019-03-06,990"
"2019-03-06,1020"
"2019-03-06,1030"
"2019-03-06,1040"
"2019-03-06,1000"
"2019-03-06,1000"
"2019-03-06,990"
"2019-03-06,990"
"2019-03-06,980"
"2019-03-06,980"
"2019-03-06,970"
"2019-03-06,970"
"2019-03-06,970"
"2019-03-06,970"
"2019-03-06,970"
"2019-03-06,980"
"2019-03-06,990"
"2019-03-06,990"
"2019-03-06,980"
"2019-03-06,970"
"2019-03-06,1010"
"2019-03-06,1000"
"2019-03-06,1080"
"2019-03-06,980"
"2019-03-06,980"
"2019-03-06,1060"
"2019-03-06,970"
"2019-03-06,960"
"2019-03-06,950"
"2019-03-06,950"
"2019-03-06,950"
"2019-03-06,1070"
"2019-03-06,1000"
"2019-03-06,1020"
"2019-03-06,1050"
"2019-03-06,1060"
"2019-03-06,1090"
"2019-03-06,1100"
"2019-03-06,1100"
"2019-03-06,1110"
"2019-03-06,1080"
"2019-03-06,1080"
"2019-03-06,1080"
"2019-03-06,1070"
"2019-03-06,1070"
"2019-03-06,1090"
"2019-03-06,1080"
"2019-03-06,1060"
"2019-03-06,1080"
"2019-03-06,1040"
"2019-03-06,1030"
"2019-03-06,1030"
"2019-03-06,1070"
"2019-03-06,1020"
"2019-03-06,1050"
"2019-03-06,1050"
"2019-03-06,1050"
"2019-03-06,990"
"2019-03-06,990"
"2019-03-06,960"
"2019-03-06,1000"
"2019-03-06,980"
"2019-03-06,970"
"2019-03-06,940"
"2019-03-06,940"
"2019-03-06,970"
"2019-03-06,940"
"2019-03-06,960"
"2019-03-06,1170"
"2019-03-06,1460"
"2019-03-06,1470"
"2019-03-06,1370"
"2019-03-06,1250"
"2019-03-06,1190"
"2019-03-06,1130"
"2019-03-06,1070"
"2019-03-06,1040"
"2019-03-06,1000"
"2019-03-06,980"
"2019-03-06,950"
"2019-03-06,940"
"2019-03-06,1000"
"2019-03-06,1010"
"2019-03-06,1000"
"2019-03-06,970"
"2019-03-06,960"
"2019-03-06,940"
"2019-03-07,930"
"2019-03-07,920"
"2019-03-07,910"
"2019-03-07,910"
"2019-03-07,900"
"2019-03-07,900"
"2019-03-07,900"
"2019-03-07,890"
"2019-03-07,890"
"2019-03-07,880"
"2019-03-07,870"
"2019-03-07,860"
"2019-03-07,860"
"2019-03-07,860"
"2019-03-07,860"
"2019-03-07,850"
"2019-03-07,850"
"2019-03-07,850"
"2019-03-07,840"
"2019-03-07,840"
"2019-03-07,830"
"2019-03-07,830"
"2019-03-07,820"
"2019-03-07,810"
"2019-03-07,810"
"2019-03-07,810"
"2019-03-07,800"
"2019-03-07,780"
"2019-03-07,690"
"2019-03-07,740"
"2019-03-07,720"
"2019-03-07,750"
"2019-03-07,730"
"2019-03-07,770"
"2019-03-07,770"
"2019-03-07,630"
"2019-03-07,740"
"2019-03-07,750"
"2019-03-07,780"
"2019-03-07,750"
"2019-03-07,820"
"2019-03-07,760"
"2019-03-07,750"
"2019-03-07,780"
"2019-03-07,730"
"2019-03-07,740"
"2019-03-07,790"
"2019-03-07,760"
"2019-03-08,760"
"2019-03-08,790"
"2019-03-08,770"
"2019-03-08,750"
"2019-03-08,780"
"2019-03-08,770"
"2019-03-08,750"
"2019-03-08,750"
"2019-03-08,790"
"2019-03-08,770"
"2019-03-08,760"
"2019-03-08,760"
"2019-03-08,790"
"2019-03-08,730"
"2019-03-08,770"
"2019-03-08,830"
"2019-03-08,760"
"2019-03-08,740"
"2019-03-08,650"
"2019-03-08,790"
"2019-03-08,620"
"2019-03-08,550"
"2019-03-08,770"
"2019-03-08,740"
"2019-03-08,780"
"2019-03-08,730"
"2019-03-08,730"
"2019-03-08,750"
"2019-03-08,740"
"2019-03-08,740"
"2019-03-08,730"
"2019-03-08,740"
"2019-03-08,740"
"2019-03-08,730"
"2019-03-08,700"
"2019-03-08,710"
"2019-03-08,690"
"2019-03-08,710"
"2019-03-08,1130"
"2019-03-08,980"
"2019-03-08,1140"
"2019-03-08,1090"
"2019-03-08,1040"
"2019-03-08,960"
"2019-03-08,880"
"2019-03-08,830"
"2019-03-08,790"
"2019-03-08,760"
"2019-03-09,720"
"2019-03-09,680"
"2019-03-09,640"
"2019-03-09,650"
"2019-03-09,620"
"2019-03-09,570"
"2019-03-09,750"
"2019-03-09,760"
"2019-03-09,720"
"2019-03-09,600"
"2019-03-09,840"
"2019-03-09,900"
"2019-03-09,810"
"2019-03-09,770"
"2019-03-09,770"
"2019-03-09,700"
"2019-03-09,700"
"2019-03-09,690"
"2019-03-09,710"
"2019-03-09,700"
"2019-03-09,700"
"2019-03-09,540"
"2019-03-09,710"
"2019-03-09,470"
"2019-03-09,470"
"2019-03-09,470"
"2019-03-09,470"
"2019-03-09,470"
"2019-03-09,470"
"2019-03-09,470"
"2019-03-09,470"
"2019-03-09,470"
"2019-03-09,470"
"2019-03-09,470"
"2019-03-09,470"
"2019-03-09,1010"
"2019-03-09,990"
"2019-03-09,1060"
"2019-03-09,940"
"2019-03-09,890"
"2019-03-09,820"
"2019-03-09,770"
"2019-03-09,740"
"2019-03-09,640"
"2019-03-09,670"
"2019-03-09,660"
"2019-03-09,660"
"2019-03-09,670"
"2019-03-10,660"
"2019-03-10,680"
"2019-03-10,680"
"2019-03-10,680"
"2019-03-10,670"
"2019-03-10,660"
"2019-03-10,660"
"2019-03-10,670"
"2019-03-10,680"
"2019-03-10,660"
"2019-03-10,670"
"2019-03-10,670"
"2019-03-10,670"
"2019-03-10,670"
"2019-03-10,650"
"2019-03-10,670"
"2019-03-10,660"
"2019-03-10,660"
"2019-03-10,630"
"2019-03-10,540"
"2019-03-10,480"
"2019-03-10,470"
"2019-03-10,470"
"2019-03-10,470"
"2019-03-10,470"
"2019-03-10,470"
"2019-03-10,470"
"2019-03-10,470"
"2019-03-10,470"
"2019-03-10,470"
"2019-03-10,470"
"2019-03-10,470"
"2019-03-10,470"
"2019-03-10,990"
"2019-03-10,900"
"2019-03-10,900"
"2019-03-10,810"
"2019-03-10,800"
"2019-03-10,760"
"2019-03-10,730"
"2019-03-10,650"
"2019-03-10,630"
"2019-03-10,640"
"2019-03-10,600"
"2019-03-10,660"
"2019-03-10,660"
"2019-03-10,660"
"2019-03-11,660"
"2019-03-11,640"
"2019-03-11,670"
"2019-03-11,580"
"2019-03-11,610"
"2019-03-11,650"
"2019-03-11,610"
"2019-03-11,660"
"2019-03-11,650"
